year;month;day;hour;min;sec;ID_CAVE;lat;lon;dep;mag;qID;cID;nbrach;qnpair;qndiffP;qndiffS;rmsP;rmsS;eh;ez;et;latC;lonC;depC
2016;11;29;9;45;31.813;19736;7.57947;-73.13079;143.359;1.3;7558;2030;2;1;3;0;0;0;-1;-1;-1;7.571;-73.144;142.2
2019;1;5;13;21;39;126305;6.821;-73.109;143.36;1.6;31825;15911;1;0;0;0;0;0;-1;-1;-1;6.821;-73.109;143.36
2019;1;2;21;58;29;126181;6.791;-73.176;143.36;1.8;32429;18942;1;0;0;0;0;0;-1;-1;-1;6.791;-73.176;143.36
2019;2;9;14;26;12;127992;6.798;-73.185;143.36;1.9;32643;16533;1;0;0;0;0;0;-1;-1;-1;6.798;-73.185;143.36
2019;12;22;8;39;25;140781;6.763;-73.156;143.36;2.1;44718;15136;1;0;0;0;0;0;-1;-1;-1;6.763;-73.156;143.36
2020;8;24;15;10;30;151051;6.805;-73.195;143.36;1.6;54402;24058;1;0;0;0;0;0;-1;-1;-1;6.805;-73.195;143.36
2020;10;20;12;57;49;153276;6.724;-73.236;143.36;2;56275;7297;1;0;0;0;0;0;-1;-1;-1;6.724;-73.236;143.36
2020;10;24;10;18;48;153415;6.821;-73.189;143.36;2.2;56366;11528;1;0;0;0;0;0;-1;-1;-1;6.821;-73.189;143.36
2020;11;1;4;42;27;153721;6.787;-73.099;143.36;2.1;57028;5680;1;0;0;0;0;0;-1;-1;-1;6.787;-73.099;143.36
2020;11;12;22;6;9;154151;6.813;-73.171;143.36;2.4;57248;5108;1;0;0;0;0;0;-1;-1;-1;6.813;-73.171;143.36
2021;1;27;6;1;44;156983;6.787;-73.137;143.36;2;60014;8324;1;0;0;0;0;0;-1;-1;-1;6.787;-73.137;143.36
2021;2;8;4;5;7;157430;6.787;-73.133;143.36;1.9;60406;8396;1;0;0;0;0;0;-1;-1;-1;6.787;-73.133;143.36
2021;2;11;1;27;16;157533;6.758;-73.253;143.36;2;60453;21086;1;0;0;0;0;0;-1;-1;-1;6.758;-73.253;143.36
2021;2;23;4;54;34;157969;6.804;-73.026;143.36;2;60695;8582;1;0;0;0;0;0;-1;-1;-1;6.804;-73.026;143.36
2021;2;11;4;5;34;157535;6.796;-73.099;143.36;1.9;60893;16218;1;0;0;0;0;0;-1;-1;-1;6.796;-73.099;143.36
2021;2;16;3;0;19;157710;6.812;-72.976;143.36;1.8;60923;8502;1;0;0;0;0;0;-1;-1;-1;6.812;-72.976;143.36
2021;2;17;17;23;21;157757;6.677;-73.206;143.36;1.7;60937;32472;1;0;0;0;0;0;-1;-1;-1;6.677;-73.206;143.36
2021;2;21;8;36;39;157892;6.754;-72.974;143.36;1.9;61143;10397;1;0;0;0;0;0;-1;-1;-1;6.754;-72.974;143.36
2021;2;3;23;25;32;157258;6.737;-73.197;143.36;2;61182;10373;1;0;0;0;0;0;-1;-1;-1;6.737;-73.197;143.36
2021;5;2;3;26;14;160236;6.792;-73.163;143.36;3;63099;9051;1;0;0;0;0;0;-1;-1;-1;6.792;-73.163;143.36
2021;5;22;11;28;16;161011;6.69;-73.154;143.36;1.8;63515;9166;1;0;0;0;0;0;-1;-1;-1;6.69;-73.154;143.36
2021;6;16;20;5;46;161941;6.787;-73.193;143.36;1.9;64531;19084;1;0;0;0;0;0;-1;-1;-1;6.787;-73.193;143.36
2021;7;23;19;20;17;163350;6.842;-73.189;143.36;2;65694;16760;1;0;0;0;0;0;-1;-1;-1;6.842;-73.189;143.36
2021;7;16;9;6;37;163092;6.792;-73.12;143.36;1.7;65967;18416;1;0;0;0;0;0;-1;-1;-1;6.792;-73.12;143.36
2021;7;24;0;7;55;163364;6.762;-73.206;143.36;1.8;66056;18378;1;0;0;0;0;0;-1;-1;-1;6.762;-73.206;143.36
2021;7;15;8;0;0;163057;6.61;-73.184;143.36;1.6;66252;18300;1;0;0;0;0;0;-1;-1;-1;6.61;-73.184;143.36
2021;7;30;2;20;9;163602;6.754;-73.193;143.36;1.9;66274;17022;1;0;0;0;0;0;-1;-1;-1;6.754;-73.193;143.36
2021;9;4;4;4;19;164898;6.811;-73.207;143.36;1.6;68259;27996;1;0;0;0;0;0;-1;-1;-1;6.811;-73.207;143.36
2021;10;1;20;28;7;165928;6.821;-73.141;143.36;2.4;69165;31111;1;0;0;0;0;0;-1;-1;-1;6.821;-73.141;143.36
2021;11;21;9;8;3;167611;6.745;-73.201;143.36;1.7;69689;32774;1;0;0;0;0;0;-1;-1;-1;6.745;-73.201;143.36
2016;10;17;7;1;30.909;18487;6.79005;-73.13325;143.361;1.4;6205;1;14686;377;356;385;0.11;0.22;-1;-1;-1;6.783;-73.118;142
2017;3;2;2;39;51.407;22648;6.79512;-73.1329;143.362;1.7;11017;1;14686;640;904;567;0.15;0.2;-1;-1;-1;6.804;-73.122;144.6
2019;10;24;7;4;56.83;138239;6.84373;-73.16077;143.362;1.7;42335;13;231;53;61;37;0.09;0.35;-1;-1;-1;6.842;-73.16;146
2020;3;19;10;55;52.65;144494;6.81445;-73.19388;143.362;2.1;48228;22;72;12;18;11;0.14;0.1;-1;-1;-1;6.812;-73.197;145.16
2019;7;9;3;46;10.899;134196;6.80132;-73.15256;143.363;1.9;38501;1;14686;443;664;337;0.08;0.13;-1;-1;-1;6.795;-73.147;141.71
2020;2;8;14;12;3.566;142752;6.79436;-73.15112;143.363;1.9;46636;1;14686;88;105;58;0.21;0.31;-1;-1;-1;6.758;-73.145;142.15
2019;12;29;20;1;26.81;141065;6.83224;-73.19572;143.364;1.9;44930;9;300;16;10;19;0.13;0.12;-1;-1;-1;6.832;-73.168;143
2017;3;25;7;8;54.483;23266;6.79897;-73.15846;143.367;2.2;11391;1;14686;582;1150;243;0.12;0.17;-1;-1;-1;6.785;-73.143;146
2017;11;22;19;13;19.948;29315;6.78283;-73.14018;143.367;2.3;18217;709;3;2;8;0;0.04;0;-1;-1;-1;6.788;-73.139;143.9
2017;11;28;10;28;23.483;29466;6.80291;-73.14204;143.368;2.3;18331;1;14686;620;1250;218;0.17;0.23;-1;-1;-1;6.82;-73.13;144.5
2020;5;29;14;1;23.117;147670;6.81323;-73.15838;143.368;2.7;51214;1;14686;376;633;196;0.17;0.27;-1;-1;-1;6.839;-73.183;143.37
2021;2;3;4;40;8.553;157228;6.79653;-73.15081;143.368;3.3;60299;2;2607;83;133;36;0.22;0.41;-1;-1;-1;6.75;-73.179;143.71
2021;4;30;23;5;43.246;160170;6.80146;-73.15409;143.368;2.7;62645;1;14686;94;237;52;0.18;0.2;-1;-1;-1;6.788;-73.213;141.37
2017;4;14;13;59;34.543;23868;6.80089;-73.16226;143.369;2.1;12208;1;14686;165;465;104;0.13;0.24;-1;-1;-1;6.772;-73.137;139
2018;3;14;16;13;13;115881;6.751;-73.124;143.37;1.6;21709;31283;1;0;0;0;0;0;-1;-1;-1;6.751;-73.124;143.37
2018;11;12;10;12;6.299;123998;6.80361;-73.15454;143.37;2.1;28867;1;14686;573;1074;525;0.17;0.21;-1;-1;-1;6.831;-73.129;143.54
2019;11;30;11;57;59;139796;6.828;-73.116;143.37;1.8;43916;15435;1;0;0;0;0;0;-1;-1;-1;6.828;-73.116;143.37
2020;4;12;14;33;19;145684;6.827;-73.16;143.37;1.9;49375;13490;1;0;0;0;0;0;-1;-1;-1;6.827;-73.16;143.37
2020;10;23;12;39;25;153378;6.792;-73.175;143.37;1.8;56798;5713;1;0;0;0;0;0;-1;-1;-1;6.792;-73.175;143.37
2020;12;2;0;15;48;154807;6.905;-73.154;143.37;1.9;58046;5560;1;0;0;0;0;0;-1;-1;-1;6.905;-73.154;143.37
2021;11;18;4;48;54;167492;6.845;-73.155;143.37;1.7;69995;33733;1;0;0;0;0;0;-1;-1;-1;6.845;-73.155;143.37
2018;8;23;9;58;10.907;120890;6.797;-73.13795;143.372;2.1;25796;1;14686;339;473;43;0.13;0.19;-1;-1;-1;6.805;-73.11;142.02
2016;3;31;13;38;26.977;14606;6.80048;-73.14856;143.373;1.7;1809;1;14686;434;632;286;0.11;0.19;-1;-1;-1;6.789;-73.154;143.4
2017;10;16;2;5;6.317;28123;6.681;-73.16788;143.373;1;17671;1299;2;1;3;1;0;0;-1;-1;-1;6.666;-73.164;145.2
2021;6;4;21;24;9.236;161547;6.80554;-73.17782;143.373;3.5;64301;1;14686;25;132;16;0.16;0.07;-1;-1;-1;6.778;-73.185;146.99
2017;6;4;19;27;1.971;24971;6.79768;-73.15254;143.375;1.7;13587;1;14686;356;586;115;0.16;0.21;-1;-1;-1;6.772;-73.151;146
2016;11;17;6;31;59.959;19392;6.7478;-73.11785;143.378;1.3;7307;217;7;4;2;5;0;0.08;-1;-1;-1;6.758;-73.133;142.7
2017;1;22;0;32;14.595;21412;6.78101;-73.11417;143.378;1.7;9346;117;12;5;8;4;0.3;0.11;-1;-1;-1;6.778;-73.13;145.4
2019;12;27;23;24;10.979;140972;6.80624;-73.15551;143.378;2.1;44858;1;14686;554;1124;418;0.14;0.17;-1;-1;-1;6.804;-73.157;142.53
2020;4;7;5;6;15.19;145445;6.80026;-73.14794;143.378;1.7;49185;1;14686;231;173;131;0.31;0.15;-1;-1;-1;6.788;-73.148;144.58
2018;7;31;15;10;12;120115;6.769;-73.115;143.38;1.7;25183;25182;1;0;0;0;0;0;-1;-1;-1;6.769;-73.115;143.38
2019;3;26;19;22;16;130106;6.785;-73.187;143.38;1.8;34933;34932;1;0;0;0;0;0;-1;-1;-1;6.785;-73.187;143.38
2019;10;29;9;38;30;138431;6.8;-73.163;143.38;1.5;42487;2670;1;0;0;0;0;0;-1;-1;-1;6.8;-73.163;143.38
2019;11;17;10;44;29;139206;6.777;-73.134;143.38;1.5;43241;15700;1;0;0;0;0;0;-1;-1;-1;6.777;-73.134;143.38
2020;4;13;2;26;13;145710;6.773;-73.166;143.38;1.7;49392;24695;1;0;0;0;0;0;-1;-1;-1;6.773;-73.166;143.38
2020;8;14;7;50;10;150695;6.77;-73.173;143.38;1.9;54127;6935;1;0;0;0;0;0;-1;-1;-1;6.77;-73.173;143.38
2020;9;13;0;46;41;151824;6.8;-73.164;143.38;1.1;55184;4860;1;0;0;0;0;0;-1;-1;-1;6.8;-73.164;143.38
2020;9;6;6;14;33;151526;6.826;-73.178;143.38;1.6;55727;5842;1;0;0;0;0;0;-1;-1;-1;6.826;-73.178;143.38
2020;10;19;11;24;14;153228;6.798;-73.175;143.38;1.7;56252;11557;1;0;0;0;0;0;-1;-1;-1;6.798;-73.175;143.38
2020;10;21;1;56;35;153296;6.799;-73.169;143.38;1.7;56775;22871;1;0;0;0;0;0;-1;-1;-1;6.799;-73.169;143.38
2021;2;19;4;38;54;157819;6.838;-73.024;143.38;1.7;60949;20885;1;0;0;0;0;0;-1;-1;-1;6.838;-73.024;143.38
2018;5;23;5;25;15.566;118348;6.79487;-73.1279;143.381;2.6;23326;1;14686;40;96;18;0.38;0.44;-1;-1;-1;6.816;-73.132;143.48
2019;7;31;23;20;35.722;135048;6.79637;-73.15161;143.381;2.1;38990;1;14686;282;220;168;0.14;0.57;-1;-1;-1;6.796;-73.17;144.25
2016;7;11;21;32;54.899;16145;6.79702;-73.14655;143.382;2.7;3752;1;14686;591;1285;555;0.15;0.21;-1;-1;-1;6.794;-73.121;142.9
2017;8;28;22;48;35.114;26929;6.80408;-73.14342;143.382;2.8;15435;1;14686;651;1554;423;0.16;0.21;-1;-1;-1;6.816;-73.118;145.1
2019;4;17;11;4;56.897;131069;6.80687;-73.1387;143.382;2;35751;1;14686;417;378;207;0.17;0.12;-1;-1;-1;6.8;-73.148;142.23
2019;9;18;1;54;36.384;136766;7.07999;-73.13701;143.382;1.9;40782;723;3;2;12;7;0.31;0.08;-1;-1;-1;7.07;-73.127;144.66
2018;11;26;19;19;45.041;124536;6.79221;-73.1409;143.383;1.9;29174;1;14686;491;718;301;0.14;0.23;-1;-1;-1;6.813;-73.176;143.7
2016;8;25;1;29;59.971;17145;6.80148;-73.09631;143.384;1.5;4717;81;18;2;3;1;0.02;0;-1;-1;-1;6.796;-73.113;146
2019;9;7;22;18;12.053;136352;6.8095;-73.11911;143.384;1.9;40545;20;76;7;7;5;0.11;0.15;-1;-1;-1;6.795;-73.123;143.43
2020;9;23;22;32;22.346;152231;6.80634;-73.15603;143.385;1.9;55522;1;14686;369;334;327;0.07;0.12;-1;-1;-1;6.805;-73.166;141
2021;1;29;7;56;20.714;157046;6.81654;-73.11432;143.385;2.7;59714;20;76;8;29;9;0.15;0.23;-1;-1;-1;6.81;-73.115;145.12
2016;1;13;6;59;16.26;13004;6.80002;-73.14984;143.389;1.7;193;1;14686;243;379;266;0.18;0.19;-1;-1;-1;6.77;-73.131;141.6
2016;8;22;4;1;3.577;17067;6.77357;-73.16455;143.389;1.2;5000;2;2607;7;14;5;0.12;0.04;-1;-1;-1;6.765;-73.191;149
2017;1;13;22;29;29.375;21132;6.78237;-73.11719;143.389;2.1;9191;14;144;9;12;7;0.28;0.33;-1;-1;-1;6.792;-73.128;144
2018;4;2;2;59;19.043;116579;6.76809;-73.13534;143.389;1.5;22461;2;2607;90;97;73;0.13;0.2;-1;-1;-1;6.773;-73.167;145.06
2019;6;7;7;55;54.936;133100;6.83148;-73.18303;143.389;2.1;37485;1;14686;569;783;488;0.23;0.33;-1;-1;-1;6.803;-73.17;144.54
2019;8;30;6;28;12.37;136036;6.78107;-73.18968;143.389;1.7;39962;2;2607;50;57;24;0.16;0.19;-1;-1;-1;6.794;-73.185;143.95
2016;2;1;7;5;37.15;13342;6.79912;-73.14962;143.39;2.1;641;1;14686;647;1230;273;0.25;0.29;-1;-1;-1;6.821;-73.155;143.8
2018;8;7;11;37;17;120352;6.815;-73.155;143.39;2;25483;12901;1;0;0;0;0;0;-1;-1;-1;6.815;-73.155;143.39
2018;12;28;11;20;11;125940;6.81;-73.192;143.39;1.7;30384;10479;1;0;0;0;0;0;-1;-1;-1;6.81;-73.192;143.39
2018;12;5;18;36;41;124961;6.809;-73.179;143.39;1.4;31003;31002;1;0;0;0;0;0;-1;-1;-1;6.809;-73.179;143.39
2019;1;13;2;31;45;126726;6.759;-73.284;143.39;1.3;31951;31950;1;0;0;0;0;0;-1;-1;-1;6.759;-73.284;143.39
2019;10;26;14;50;12.326;138314;6.80585;-73.1473;143.39;2.1;42393;1;14686;528;871;375;0.13;0.21;-1;-1;-1;6.807;-73.148;141.94
2019;12;12;8;57;45;140359;6.789;-73.195;143.39;1.4;44386;22192;1;0;0;0;0;0;-1;-1;-1;6.789;-73.195;143.39
2019;12;23;17;49;46;140833;6.893;-73.196;143.39;1.6;44765;30243;1;0;0;0;0;0;-1;-1;-1;6.893;-73.196;143.39
2020;3;29;1;56;22;145000;6.807;-73.17;143.39;1.6;48624;6891;1;0;0;0;0;0;-1;-1;-1;6.807;-73.17;143.39
2020;4;7;1;48;45;145433;6.87;-73.187;143.39;1.9;49172;6779;1;0;0;0;0;0;-1;-1;-1;6.87;-73.187;143.39
2020;4;16;11;29;48;145881;6.777;-73.153;143.39;1.8;49535;26873;1;0;0;0;0;0;-1;-1;-1;6.777;-73.153;143.39
2020;6;4;20;17;28;147945;6.79;-73.119;143.39;1.9;51577;12716;1;0;0;0;0;0;-1;-1;-1;6.79;-73.119;143.39
2020;12;31;4;59;51;155937;6.799;-73.168;143.39;1.7;58945;10920;1;0;0;0;0;0;-1;-1;-1;6.799;-73.168;143.39
2021;3;26;12;43;16;158999;6.69;-73.208;143.39;1.6;61941;8770;1;0;0;0;0;0;-1;-1;-1;6.69;-73.208;143.39
2020;2;27;6;27;0.996;143572;6.75391;-73.11607;143.391;1.5;47271;84;18;7;11;0;0.15;0;-1;-1;-1;6.748;-73.137;142.99
2021;7;19;20;38;16.487;163211;6.8065;-73.17575;143.391;3.7;65631;1;14686;66;248;23;0.17;0.14;-1;-1;-1;6.776;-73.207;145.12
2016;3;9;17;6;46.722;14077;6.81221;-73.16132;143.392;2.4;1436;1;14686;317;352;228;0.14;0.22;-1;-1;-1;6.819;-73.165;141
2019;5;19;9;22;29.581;132380;6.79134;-73.14093;143.392;1.8;36568;1;14686;57;103;44;0.26;0.33;-1;-1;-1;6.755;-73.151;138.83
2018;9;26;22;40;26.237;122180;6.79941;-73.14471;143.393;2.2;26943;1;14686;351;572;235;0.15;0.23;-1;-1;-1;6.802;-73.092;144.29
2017;8;10;9;9;49.365;26454;6.80186;-73.15015;143.394;1.7;15128;1;14686;494;722;310;0.15;0.26;-1;-1;-1;6.789;-73.136;144.6
2019;6;18;10;18;28.414;133478;6.7961;-73.12575;143.394;2.2;37715;1;14686;416;695;135;0.29;0.29;-1;-1;-1;6.78;-73.131;146.49
2017;7;11;23;31;40.607;25667;6.77356;-73.11964;143.395;2.2;14351;2;2607;120;340;79;0.09;0.23;-1;-1;-1;6.77;-73.11;144.8
2020;8;3;5;8;59.485;150304;6.80156;-73.15601;143.395;1.4;53807;1;14686;230;341;76;0.1;0.1;-1;-1;-1;6.808;-73.186;140.63
2021;6;30;23;10;13.338;162482;6.80497;-73.16614;143.395;2.8;64807;1;14686;142;274;25;0.49;0.19;-1;-1;-1;6.816;-73.175;144.88
2019;4;23;12;18;1.58;131336;6.82132;-73.17709;143.396;2.3;35413;3;1249;61;47;35;0.18;0.17;-1;-1;-1;6.825;-73.209;142.13
2019;4;29;10;34;51.446;131538;6.79378;-73.16495;143.396;2;35533;1;14686;224;260;63;0.17;0.21;-1;-1;-1;6.789;-73.151;142.41
2019;4;15;7;45;3.16;130980;6.82132;-73.17709;143.396;2;35736;3;1249;54;41;27;0.21;0.2;-1;-1;-1;6.814;-73.193;141.84
2016;11;2;4;19;55.169;18948;6.79316;-73.13203;143.398;2.1;6965;1;14686;381;705;227;0.2;0.24;-1;-1;-1;6.768;-73.122;145.6
2017;4;19;12;10;49.58;24007;6.80058;-73.14993;143.398;2.1;12299;1;14686;373;595;239;0.17;0.21;-1;-1;-1;6.774;-73.15;145.7
2017;9;12;11;12;26.064;27326;6.8001;-73.16602;143.398;2.5;16080;1;14686;790;1576;652;0.17;0.23;-1;-1;-1;6.819;-73.153;144.5
2021;3;4;20;33;27.361;158282;6.80576;-73.17568;143.398;3.8;61246;1;14686;56;155;23;0.13;0.08;-1;-1;-1;6.795;-73.196;146.05
2018;1;8;8;51;54.131;30357;6.81038;-73.16853;143.399;1.6;19634;1;14686;242;299;219;0.2;0.21;-1;-1;-1;6.832;-73.177;139
2021;3;23;8;27;27.85;158876;6.78412;-73.13541;143.399;2.5;61569;2;2607;85;205;39;0.2;0.56;-1;-1;-1;6.782;-73.132;141.84
2016;1;25;7;21;4;13201;6.851;-73.08;143.4;1.3;628;20096;1;0;0;0;0;0;-1;-1;-1;6.851;-73.08;143.4
2016;3;30;1;46;28;14565;6.869;-73.094;143.4;1.2;2064;37855;1;0;0;0;0;0;-1;-1;-1;6.869;-73.094;143.4
2016;4;7;7;56;6;14752;6.772;-73.098;143.4;1.7;2215;17719;1;0;0;0;0;0;-1;-1;-1;6.772;-73.098;143.4
2016;8;24;23;34;40;17141;6.767;-73.133;143.4;1.6;4714;16454;1;0;0;0;0;0;-1;-1;-1;6.767;-73.133;143.4
2016;8;24;3;57;1;17113;6.774;-73.153;143.4;1;5015;20059;1;0;0;0;0;0;-1;-1;-1;6.774;-73.153;143.4
2016;10;13;10;18;36;18396;7.247;-73.12;143.4;1.7;6142;24567;1;0;0;0;0;0;-1;-1;-1;7.247;-73.12;143.4
2016;11;7;15;8;36;19119;6.726;-73.15;143.4;1.3;7085;14169;1;0;0;0;0;0;-1;-1;-1;6.726;-73.15;143.4
2016;12;11;22;29;4;20027;6.818;-73.133;143.4;2.2;8094;32375;1;0;0;0;0;0;-1;-1;-1;6.818;-73.133;143.4
2017;8;23;6;20;19;26791;6.762;-73.121;143.4;1.3;15691;8979;1;0;0;0;0;0;-1;-1;-1;6.762;-73.121;143.4
2017;9;18;5;8;56;27473;6.807;-73.044;143.4;1.2;16182;16181;1;0;0;0;0;0;-1;-1;-1;6.807;-73.044;143.4
2017;9;1;8;54;16;27029;6.838;-73.009;143.4;1.6;16430;39998;1;0;0;0;0;0;-1;-1;-1;6.838;-73.009;143.4
2017;9;1;2;41;35;27018;6.808;-73.121;143.4;1.1;16720;17268;1;0;0;0;0;0;-1;-1;-1;6.808;-73.121;143.4
2017;11;4;15;17;45;28821;6.744;-73.13;143.4;1.2;18412;36823;1;0;0;0;0;0;-1;-1;-1;6.744;-73.13;143.4
2017;11;2;0;35;9;28731;6.747;-73.235;143.4;1;18764;18763;1;0;0;0;0;0;-1;-1;-1;6.747;-73.235;143.4
2017;12;30;11;13;49;30155;6.991;-73.2;143.4;1.1;19125;19124;1;0;0;0;0;0;-1;-1;-1;6.991;-73.2;143.4
2017;12;25;2;54;9;30033;6.729;-73.126;143.4;1.3;19370;19369;1;0;0;0;0;0;-1;-1;-1;6.729;-73.126;143.4
2017;12;30;9;44;19;30152;6.735;-73.135;143.4;0.8;19499;38998;1;0;0;0;0;0;-1;-1;-1;6.735;-73.135;143.4
2018;6;10;2;0;20;118842;6.857;-73.131;143.4;1.2;24512;3259;1;0;0;0;0;0;-1;-1;-1;6.857;-73.131;143.4
2018;11;29;17;50;15.575;124655;6.77712;-73.14575;143.4;1.8;29230;2;2607;51;50;45;0.11;0.24;-1;-1;-1;6.798;-73.176;144
2018;11;15;22;10;10;124144;6.804;-73.178;143.4;1.7;29710;21573;1;0;0;0;0;0;-1;-1;-1;6.804;-73.178;143.4
2018;12;13;5;45;18;125282;6.794;-73.13;143.4;1.9;30047;30046;1;0;0;0;0;0;-1;-1;-1;6.794;-73.13;143.4
2019;6;10;7;11;57;133200;6.724;-73.118;143.4;1.7;37546;18772;1;0;0;0;0;0;-1;-1;-1;6.724;-73.118;143.4
2020;1;12;8;15;3;141643;6.839;-73.155;143.4;1.7;46292;23145;1;0;0;0;0;0;-1;-1;-1;6.839;-73.155;143.4
2020;2;27;17;4;49;143592;6.822;-73.166;143.4;1.5;47294;28502;1;0;0;0;0;0;-1;-1;-1;6.822;-73.166;143.4
2020;3;1;14;40;11;143736;6.744;-73.111;143.4;1.4;47619;3527;1;0;0;0;0;0;-1;-1;-1;6.744;-73.111;143.4
2020;7;4;12;2;25;149121;6.88;-73.161;143.4;1.9;52700;24814;1;0;0;0;0;0;-1;-1;-1;6.88;-73.161;143.4
2020;8;21;5;59;43;150926;6.789;-73.111;143.4;1.9;54300;27149;1;0;0;0;0;0;-1;-1;-1;6.789;-73.111;143.4
2021;7;25;17;56;57.143;163441;6.73116;-73.18726;143.4;1.7;66077;376;5;4;8;2;0.02;0;-1;-1;-1;6.745;-73.184;143.83
2021;7;17;7;1;29;163123;6.909;-73.203;143.4;1.5;66317;17039;1;0;0;0;0;0;-1;-1;-1;6.909;-73.203;143.4
2021;11;24;7;47;18;167746;6.762;-73.204;143.4;1.6;70112;32988;1;0;0;0;0;0;-1;-1;-1;6.762;-73.204;143.4
2017;11;24;13;31;41.624;29359;6.77751;-73.13204;143.401;1.9;18250;2;2607;134;149;67;0.13;0.17;-1;-1;-1;6.793;-73.153;142
2020;10;20;8;22;16.781;153271;6.76214;-73.17683;143.402;2;56769;106;14;4;2;4;0;0.1;-1;-1;-1;6.766;-73.193;143.36
2016;1;7;7;10;41.746;12896;6.80625;-73.17266;143.403;1.6;106;1;14686;369;504;193;0.16;0.2;-1;-1;-1;6.82;-73.174;140.1
2018;1;31;12;50;26.108;30749;6.8186;-73.18439;143.403;2.5;19913;1;14686;243;343;102;0.16;0.2;-1;-1;-1;6.848;-73.203;145.7
2019;3;15;15;35;31.622;129554;6.82636;-73.19099;143.403;2;33892;1;14686;429;592;198;0.27;0.27;-1;-1;-1;6.822;-73.179;142.72
2021;5;4;16;7;51.395;160334;6.80754;-73.17693;143.403;4.1;63151;1;14686;48;169;25;0.17;0.21;-1;-1;-1;6.795;-73.211;146.99
2021;2;5;2;24;49.487;157314;6.79562;-73.13723;143.404;2.5;60340;1;14686;71;105;26;0.16;0.17;-1;-1;-1;6.791;-73.136;139.02
2021;6;14;9;42;8.137;161877;6.764;-73.18071;143.404;1.7;64491;106;14;8;11;7;0.03;0.11;-1;-1;-1;6.758;-73.193;142.42
2016;7;20;8;6;30.326;16341;6.79473;-73.14284;143.405;2.2;3895;1;14686;356;853;127;0.15;0.29;-1;-1;-1;6.794;-73.085;147.7
2016;7;25;7;53;30.346;16453;6.79805;-73.14185;143.405;1.8;3976;1;14686;682;1432;172;0.16;0.28;-1;-1;-1;6.8;-73.121;148
2017;1;22;18;15;8.197;21443;6.79783;-73.09008;143.405;2.1;9360;383;5;3;6;3;0.06;0.08;-1;-1;-1;6.799;-73.117;143.2
2020;1;6;4;31;9.951;141427;6.80115;-73.17032;143.405;1.8;45419;1;14686;281;477;96;0.1;0.24;-1;-1;-1;6.811;-73.191;139.51
2021;6;7;19;31;55.427;161637;6.80291;-73.16557;143.405;2.1;64356;1;14686;226;336;27;0.15;0.32;-1;-1;-1;6.809;-73.171;140.55
2016;9;4;18;37;38.702;17391;6.80364;-73.15272;143.407;2.5;5233;1;14686;677;1469;636;0.16;0.18;-1;-1;-1;6.808;-73.126;143.1
2018;5;26;8;43;30.798;118426;6.77818;-73.1387;143.407;1.8;23374;2;2607;24;20;14;0.12;0.23;-1;-1;-1;6.792;-73.151;144.25
2021;10;29;4;55;59.421;166782;6.78157;-73.13842;143.407;2.2;68880;79;19;7;21;8;0.11;0.18;-1;-1;-1;6.792;-73.137;143.36
2021;11;6;8;36;9.131;167045;6.78157;-73.13842;143.407;2.5;69428;79;19;9;36;9;0.12;0.21;-1;-1;-1;6.795;-73.132;144.41
2018;5;10;7;53;52.167;117932;6.74389;-73.1425;143.408;1.5;23088;701;3;2;4;2;0.02;0;-1;-1;-1;6.741;-73.148;142.56
2020;7;2;16;22;45.332;149061;6.80392;-73.14649;143.408;2.7;52647;1;14686;648;1046;602;0.14;0.21;-1;-1;-1;6.811;-73.158;144.06
2020;10;24;8;57;38.652;153409;6.79983;-73.16223;143.408;2.1;56360;1;14686;40;44;29;0.17;0.78;-1;-1;-1;6.809;-73.141;142.89
2016;4;22;5;57;36.638;15067;6.80475;-73.16151;143.409;1.7;2462;1;14686;255;264;170;0.16;0.22;-1;-1;-1;6.811;-73.19;142.9
2020;3;22;7;17;52.45;144646;6.80114;-73.16588;143.409;1.5;48359;1;14686;416;520;292;0.07;0.21;-1;-1;-1;6.804;-73.17;142.46
2020;4;22;7;32;59.378;146163;6.78135;-73.18777;143.409;1.9;49755;2;2607;31;52;7;0.18;0.2;-1;-1;-1;6.796;-73.201;141.02
2020;8;6;12;54;26.837;150424;6.82003;-73.1529;143.409;2.1;53908;1;14686;691;1216;339;0.13;0.21;-1;-1;-1;6.814;-73.162;144.99
2018;9;15;4;55;42;121749;6.718;-73.11;143.41;1.6;27411;23860;1;0;0;0;0;0;-1;-1;-1;6.718;-73.11;143.41
2018;10;11;18;12;45;122807;6.801;-73.2;143.41;1.4;27727;27726;1;0;0;0;0;0;-1;-1;-1;6.801;-73.2;143.41
2018;11;20;9;44;33;124296;6.752;-73.143;143.41;1.7;29480;14739;1;0;0;0;0;0;-1;-1;-1;6.752;-73.143;143.41
2019;4;26;13;58;22.865;131433;6.80217;-73.1545;143.41;2.7;35469;1;14686;330;375;125;0.23;0.25;-1;-1;-1;6.796;-73.139;144.77
2019;8;20;2;38;57;135700;6.784;-73.18;143.41;1.7;40202;20100;1;0;0;0;0;0;-1;-1;-1;6.784;-73.18;143.41
2020;1;4;9;22;37;141345;6.787;-73.1;143.41;1.7;45352;29816;1;0;0;0;0;0;-1;-1;-1;6.787;-73.1;143.41
2020;2;10;21;18;6;142854;6.802;-73.182;143.41;1.7;47534;7074;1;0;0;0;0;0;-1;-1;-1;6.802;-73.182;143.41
